ds,total_bookings,cancellations,revenue,avg_adr,avg_lead_time,avg_stay,avg_special_req,missing_rate,fulfilled_bookings,occupancy_rate,cancellation_rate,revpar,day_of_week,month,year,is_weekend
2024-03-04,7,2,3321.17,102.97,39.0,6.71,1.71,0.0,5,0.0417,0.2857,4.29,0,3,2024,0
2024-03-05,7,3,4300.5,161.28,84.14,6.71,0.43,0.0,4,0.0333,0.4286,5.37,1,3,2024,0
2024-03-06,9,2,5359.73,124.24,31.22,5.67,0.22,0.0,7,0.0583,0.2222,7.24,2,3,2024,0
2024-03-07,7,0,5706.0599999999995,114.26,64.0,6.71,0.29,0.0,7,0.0583,0.0,6.66,3,3,2024,0
2024-03-08,8,1,5632.41,134.34,100.62,7.25,1.12,0.0,7,0.0583,0.125,7.83,4,3,2024,0
2024-03-09,14,6,5991.28,146.38,77.79,5.71,1.14,0.0,8,0.0667,0.4286,9.76,5,3,2024,1
2024-03-10,11,2,7471.929999999999,338.97,57.82,4.18,0.73,0.0,9,0.075,0.1818,25.42,6,3,2024,1
2024-03-11,7,2,2694.52,129.56,38.0,6.29,0.71,0.0,5,0.0417,0.2857,5.4,0,3,2024,0
2024-03-12,6,1,4106.9,120.87,110.5,8.17,0.5,0.0,5,0.0417,0.1667,5.04,1,3,2024,0
2024-03-13,11,2,9298.33,139.41,71.09,7.27,1.09,0.0,9,0.075,0.1818,10.46,2,3,2024,0
2024-03-14,11,1,9823.1,145.11,109.55,6.55,1.0,0.0,10,0.0833,0.0909,12.09,3,3,2024,0
2024-03-15,9,4,5442.75,151.26,61.78,8.0,1.33,0.0,5,0.0417,0.4444,6.31,4,3,2024,0
2024-03-16,10,0,9970.83,133.71,224.1,6.7,0.2,0.0,10,0.0833,0.0,11.14,5,3,2024,1
2024-03-17,5,3,2043.3600000000001,138.66,69.6,5.0,0.6,0.0,2,0.0167,0.6,2.32,6,3,2024,1
2024-03-18,9,4,4032.83,128.1,39.22,7.56,1.44,0.0,5,0.0417,0.4444,5.34,0,3,2024,0
2024-03-19,10,4,9433.96,176.31,81.2,7.6,1.1,0.0,6,0.05,0.4,8.82,1,3,2024,0
2024-03-20,11,4,5315.610000000001,123.4,44.64,5.91,0.82,0.0,7,0.0583,0.3636,7.19,2,3,2024,0
2024-03-21,7,1,6565.93,155.57,80.43,6.86,0.86,0.0,6,0.05,0.1429,7.78,3,3,2024,0
2024-03-22,13,5,7259.18,141.08,84.31,5.15,0.69,0.0,8,0.0667,0.3846,9.41,4,3,2024,0
2024-03-23,8,2,4475.29,132.3,18.5,5.62,0.5,0.0,6,0.05,0.25,6.62,5,3,2024,1
2024-03-24,9,4,4349.35,136.78,54.0,7.0,0.56,0.0,5,0.0417,0.4444,5.7,6,3,2024,1
2024-03-25,10,2,5122.3099999999995,114.56,58.4,5.9,0.6,0.0,8,0.0667,0.2,7.64,0,3,2024,0
2024-03-26,9,3,5076.93,138.47,46.78,6.0,1.67,0.0,6,0.05,0.3333,6.92,1,3,2024,0
2024-03-27,5,1,4581.32,157.58,61.6,6.0,0.8,0.0,4,0.0333,0.2,5.25,2,3,2024,0
2024-03-28,7,0,4599.4,132.12,42.0,4.86,1.0,0.0,7,0.0583,0.0,7.7,3,3,2024,0
2024-03-29,4,3,456.65,147.18,63.25,4.5,0.25,0.0,1,0.0083,0.75,1.22,4,3,2024,0
2024-03-30,13,3,8478.84,158.21,190.38,5.77,0.62,0.0,10,0.0833,0.2308,13.18,5,3,2024,1
2024-03-31,10,0,8152.98,124.4,47.9,6.8,1.8,0.0,10,0.0833,0.0,10.36,6,3,2024,1
2024-04-01,9,1,4311.97,139.44,71.78,4.0,0.67,0.0,8,0.0667,0.1111,9.3,0,4,2024,0
2024-04-02,8,0,8846.22,132.12,76.0,7.38,1.0,0.0,8,0.0667,0.0,8.81,1,4,2024,0
2024-04-03,8,3,3101.96,94.99,49.88,5.62,0.62,0.0,5,0.0417,0.375,3.96,2,4,2024,0
2024-04-04,10,2,7752.35,133.05,89.2,7.3,0.9,0.0,8,0.0667,0.2,8.87,3,4,2024,0
2024-04-05,8,2,9606.529999999999,173.89,74.12,9.5,0.38,0.0,6,0.05,0.25,8.69,4,4,2024,0
2024-04-06,10,3,4856.87,139.14,62.7,5.1,0.9,0.0,7,0.0583,0.3,8.11,5,4,2024,1
2024-04-07,16,6,9663.19,137.03,71.38,6.75,1.19,0.0,10,0.0833,0.375,11.41,6,4,2024,1
2024-04-08,13,2,9048.94,131.62,61.23,7.08,0.69,0.0,11,0.0917,0.1538,12.07,0,4,2024,0
2024-04-09,16,5,9248.05,153.01,96.5,6.19,0.69,0.0,11,0.0917,0.3125,14.03,1,4,2024,0
2024-04-10,12,4,8643.94,137.5,90.08,8.17,1.58,0.0,8,0.0667,0.3333,9.17,2,4,2024,0
2024-04-11,10,2,9707.71,137.71,53.0,7.8,0.7,0.0,8,0.0667,0.2,9.19,3,4,2024,0
2024-04-12,9,2,7030.85,130.22,68.33,7.44,1.33,0.0,7,0.0583,0.2222,7.59,4,4,2024,0
2024-04-13,10,2,6219.43,151.04,83.6,6.2,0.7,0.0,8,0.0667,0.2,10.07,5,4,2024,1
2024-04-14,13,5,8895.53,148.84,98.85,6.08,0.46,0.0,8,0.0667,0.3846,9.93,6,4,2024,1
2024-04-15,10,2,6796.77,114.37,101.4,6.9,0.2,0.0,8,0.0667,0.2,7.63,0,4,2024,0
2024-04-16,9,1,6253.0,118.27,31.67,5.89,0.67,0.0,8,0.0667,0.1111,7.89,1,4,2024,0
2024-04-17,7,1,5157.0,135.67,68.14,6.43,1.14,0.0,6,0.05,0.1429,6.78,2,4,2024,0
2024-04-18,11,5,7100.18,251.66,123.27,5.45,0.91,0.0,6,0.05,0.4545,12.58,3,4,2024,0
2024-04-19,18,6,10900.68,143.14,72.67,5.78,0.67,0.0,12,0.1,0.3333,14.31,4,4,2024,0
2024-04-20,8,1,7265.82,147.14,66.62,7.0,1.25,0.0,7,0.0583,0.125,8.58,5,4,2024,1
2024-04-21,11,2,7937.7699999999995,131.64,67.0,5.73,0.27,0.0,9,0.075,0.1818,9.87,6,4,2024,1
2024-04-22,10,1,5434.95,132.65,99.8,4.7,1.0,0.0,9,0.075,0.1,9.95,0,4,2024,0
2024-04-23,9,1,7796.26,328.89,60.78,7.89,0.67,0.0,8,0.0667,0.1111,21.94,1,4,2024,0
2024-04-24,12,4,8221.05,146.41,70.92,6.58,1.08,0.0,8,0.0667,0.3333,9.77,2,4,2024,0
2024-04-25,8,1,6140.07,115.64,93.5,7.75,0.5,0.0,7,0.0583,0.125,6.74,3,4,2024,0
2024-04-26,6,1,4554.95,161.39,68.67,5.5,1.17,0.0,5,0.0417,0.1667,6.73,4,4,2024,0
2024-04-27,7,1,8672.27,173.58,88.86,7.43,1.43,0.0,6,0.05,0.1429,8.68,5,4,2024,1
2024-04-28,13,5,6541.82,127.95,101.62,7.38,0.85,0.0,8,0.0667,0.3846,8.53,6,4,2024,1
2024-04-29,11,3,7292.34,135.62,102.55,7.27,1.27,0.0,8,0.0667,0.2727,9.05,0,4,2024,0
2024-04-30,12,3,7016.24,118.35,75.0,7.33,0.5,0.0,9,0.075,0.25,8.88,1,4,2024,0
2024-05-01,22,2,16417.65,130.04,53.68,6.27,1.09,0.0,20,0.1667,0.0909,21.68,2,5,2024,0
2024-05-02,24,9,14571.710000000001,159.86,49.08,5.96,0.96,0.0,15,0.125,0.375,19.98,3,5,2024,0
2024-05-03,20,4,13476.0,122.34,59.95,6.55,0.9,0.0,16,0.1333,0.2,16.31,4,5,2024,0
2024-05-04,17,4,9792.34,115.86,128.06,7.0,0.94,0.0,13,0.1083,0.2353,12.55,5,5,2024,1
2024-05-05,24,8,12757.59,135.44,79.04,5.5,0.88,0.0,16,0.1333,0.3333,18.05,6,5,2024,1
2024-05-06,22,6,10890.58,133.27,150.64,5.45,1.18,0.0,16,0.1333,0.2727,17.76,0,5,2024,0
2024-05-07,23,8,13762.119999999999,136.18,78.0,7.0,0.91,0.0,15,0.125,0.3478,17.02,1,5,2024,0
2024-05-08,21,2,19193.8,157.33,81.86,6.48,0.86,0.0,19,0.1583,0.0952,24.91,2,5,2024,0
2024-05-09,17,6,8681.27,138.98,59.12,6.24,0.29,0.0,11,0.0917,0.3529,12.74,3,5,2024,0
2024-05-10,14,6,11958.7,162.41,39.29,7.93,0.86,0.0,8,0.0667,0.4286,10.83,4,5,2024,0
2024-05-11,19,8,7871.3099999999995,145.02,85.68,5.68,0.47,0.0,11,0.0917,0.4211,13.3,5,5,2024,1
2024-05-12,15,4,12473.08,167.3,60.2,6.67,0.87,0.0,11,0.0917,0.2667,15.34,6,5,2024,1
2024-05-13,21,5,13409.74,142.7,75.0,6.62,0.43,0.0,16,0.1333,0.2381,19.02,0,5,2024,0
2024-05-14,22,5,10480.31,125.67,76.45,4.77,1.09,0.0,17,0.1417,0.2273,17.81,1,5,2024,0
2024-05-15,18,9,8235.32,134.84,48.5,6.83,0.94,0.0,9,0.075,0.5,10.11,2,5,2024,0
2024-05-16,20,5,13403.45,131.77,60.6,6.65,0.85,0.0,15,0.125,0.25,16.47,3,5,2024,0
2024-05-17,22,6,15702.19,158.74,57.5,6.18,0.64,0.0,16,0.1333,0.2727,21.16,4,5,2024,0
2024-05-18,24,7,15593.150000000001,140.09,67.71,6.25,0.58,0.0,17,0.1417,0.2917,19.85,5,5,2024,1
2024-05-19,17,6,13179.43,158.0,74.65,6.47,1.24,0.0,11,0.0917,0.3529,14.49,6,5,2024,1
2024-05-20,20,4,13690.08,143.61,59.0,5.95,1.0,0.0,16,0.1333,0.2,19.14,0,5,2024,0
2024-05-21,20,5,14068.69,125.91,97.9,7.4,0.7,0.0,15,0.125,0.25,15.74,1,5,2024,0
2024-05-22,14,3,8840.18,136.59,85.21,5.43,0.43,0.0,11,0.0917,0.2143,12.53,2,5,2024,0
2024-05-23,21,4,20336.25,152.85,76.71,7.67,0.76,0.0,17,0.1417,0.1905,21.66,3,5,2024,0
2024-05-24,24,7,17255.78,130.08,79.29,6.96,0.71,0.0,17,0.1417,0.2917,18.43,4,5,2024,0
2024-05-25,19,3,15863.82,154.86,86.63,6.84,0.32,0.0,16,0.1333,0.1579,20.64,5,5,2024,1
2024-05-26,20,4,15960.57,163.65,63.9,6.85,0.6,0.0,16,0.1333,0.2,21.81,6,5,2024,1
2024-05-27,15,5,10592.59,159.66,72.67,7.27,1.27,0.0,10,0.0833,0.3333,13.3,0,5,2024,0
2024-05-28,21,6,10019.2,140.08,67.48,5.48,0.81,0.0,15,0.125,0.2857,17.51,1,5,2024,0
2024-05-29,10,2,7256.3,146.32,65.5,6.4,0.8,0.0,8,0.0667,0.2,9.76,2,5,2024,0
2024-05-30,23,8,12083.71,137.48,81.22,6.48,1.43,0.0,15,0.125,0.3478,17.18,3,5,2024,0
2024-05-31,24,6,17395.04,148.39,79.67,6.83,0.71,0.0,18,0.15,0.25,22.26,4,5,2024,0
2024-06-01,39,8,33690.51,152.83,79.26,7.18,0.72,0.0,31,0.2583,0.2051,39.48,5,6,2024,1
2024-06-02,25,2,23874.53,147.18,77.92,6.88,0.92,0.0,23,0.1917,0.08,28.21,6,6,2024,1
2024-06-03,31,7,17439.94,150.74,107.94,5.58,1.16,0.0,24,0.2,0.2258,30.15,0,6,2024,0
2024-06-04,33,10,22248.7,145.72,97.12,6.0,0.76,0.0,23,0.1917,0.303,27.93,1,6,2024,0
2024-06-05,22,2,21782.54,147.84,92.05,6.64,1.09,0.0,20,0.1667,0.0909,24.64,2,6,2024,0
2024-06-06,32,7,24519.65,142.35,65.06,6.28,0.66,0.0,25,0.2083,0.2188,29.65,3,6,2024,0
2024-06-07,30,6,16968.41,161.21,72.27,6.23,0.77,0.0,24,0.2,0.2,32.24,4,6,2024,0
2024-06-08,30,10,22748.57,146.7,60.17,7.6,0.93,0.0,20,0.1667,0.3333,24.45,5,6,2024,1
2024-06-09,24,1,20390.45,162.27,54.92,5.79,0.42,0.0,23,0.1917,0.0417,31.11,6,6,2024,1
2024-06-10,22,6,12311.02,150.59,76.05,5.82,0.68,0.0,16,0.1333,0.2727,20.07,0,6,2024,0
2024-06-11,31,6,22841.489999999998,124.31,97.97,7.39,0.61,0.0,25,0.2083,0.1935,25.89,1,6,2024,0
2024-06-12,36,8,32646.120000000003,153.79,114.22,7.53,1.06,0.0,28,0.2333,0.2222,35.88,2,6,2024,0
2024-06-13,25,6,14480.369999999999,136.66,81.36,5.72,0.6,0.0,19,0.1583,0.24,21.63,3,6,2024,0
2024-06-14,21,6,15198.98,138.52,74.71,6.38,0.52,0.0,15,0.125,0.2857,17.32,4,6,2024,0
2024-06-15,29,8,19728.66,151.71,60.59,5.76,1.0,0.0,21,0.175,0.2759,26.55,5,6,2024,1
2024-06-16,31,2,33996.88,179.57,62.19,6.71,1.0,0.0,29,0.2417,0.0645,43.4,6,6,2024,1
2024-06-17,31,7,32152.0,193.3,75.26,6.39,1.13,0.0,24,0.2,0.2258,38.66,0,6,2024,0
2024-06-18,28,5,24107.91,153.97,85.57,6.46,0.71,0.0,23,0.1917,0.1786,29.52,1,6,2024,0
2024-06-19,25,4,19234.94,137.07,70.28,7.12,0.84,0.0,21,0.175,0.16,23.99,2,6,2024,0
2024-06-20,37,5,38094.119999999995,191.65,74.86,6.43,0.62,0.0,32,0.2667,0.1351,51.11,3,6,2024,0
2024-06-21,36,10,24881.88,159.91,61.75,6.42,0.78,0.0,26,0.2167,0.2778,34.65,4,6,2024,0
2024-06-22,30,7,20325.98,138.52,66.53,6.0,1.3,0.0,23,0.1917,0.2333,26.55,5,6,2024,1
2024-06-23,22,5,17026.04,150.1,62.64,6.68,0.82,0.0,17,0.1417,0.2273,21.27,6,6,2024,1
2024-06-24,30,8,16346.63,132.63,90.33,6.13,0.97,0.0,22,0.1833,0.2667,24.31,0,6,2024,0
2024-06-25,24,1,28391.15,161.6,65.46,6.88,1.29,0.0,23,0.1917,0.0417,30.98,1,6,2024,0
2024-06-26,24,2,26026.51,149.95,76.75,7.71,0.83,0.0,22,0.1833,0.0833,27.49,2,6,2024,0
2024-06-27,25,8,22239.1,192.38,100.2,5.32,0.56,0.0,17,0.1417,0.32,27.26,3,6,2024,0
2024-06-28,33,6,24311.02,141.25,68.27,6.21,0.7,0.0,27,0.225,0.1818,31.78,4,6,2024,0
2024-06-29,25,3,22770.3,129.61,91.08,7.28,0.8,0.0,22,0.1833,0.12,23.76,5,6,2024,1
2024-06-30,37,11,25888.11,149.06,95.86,6.65,0.57,0.0,26,0.2167,0.2973,32.3,6,6,2024,1
2024-07-01,32,6,40070.270000000004,196.07,69.91,6.44,0.94,0.0,26,0.2167,0.1875,42.49,0,7,2024,0
2024-07-02,26,7,24105.86,153.46,67.19,6.73,0.69,0.0,19,0.1583,0.2692,24.29,1,7,2024,0
2024-07-03,44,11,32181.05,151.35,47.34,6.43,0.75,0.0,33,0.275,0.25,41.62,2,7,2024,0
2024-07-04,48,18,28231.4,153.51,72.67,6.17,0.85,0.0,30,0.25,0.375,38.38,3,7,2024,0
2024-07-05,40,12,26650.42,151.23,90.92,6.35,0.9,0.0,28,0.2333,0.3,35.28,4,7,2024,0
2024-07-06,40,8,29850.71,159.16,98.48,6.4,1.18,0.0,32,0.2667,0.2,42.45,5,7,2024,1
2024-07-07,44,11,34047.68,164.67,72.34,6.57,0.75,0.0,33,0.275,0.25,45.28,6,7,2024,1
2024-07-08,38,7,31347.49,153.5,85.71,6.24,0.76,0.0,31,0.2583,0.1842,39.65,0,7,2024,0
2024-07-09,33,10,23696.0,145.32,74.42,6.85,0.64,0.0,23,0.1917,0.303,27.86,1,7,2024,0
2024-07-10,40,7,40821.41,183.21,58.18,6.65,0.78,0.0,33,0.275,0.175,50.38,2,7,2024,0
2024-07-11,42,14,26039.04,149.11,72.45,5.93,0.9,0.0,28,0.2333,0.3333,34.79,3,7,2024,0
2024-07-12,51,16,35618.52,141.0,79.55,6.86,0.94,0.0,35,0.2917,0.3137,41.13,4,7,2024,0
2024-07-13,42,7,34096.48,159.33,75.17,6.36,0.38,0.0,35,0.2917,0.1667,46.48,5,7,2024,1
2024-07-14,41,14,50458.920000000006,210.63,85.12,6.37,0.76,0.0,27,0.225,0.3415,47.39,6,7,2024,1
2024-07-15,53,15,38521.76,158.73,68.62,6.17,0.89,0.0,38,0.3167,0.283,50.27,0,7,2024,0
2024-07-16,33,4,48317.35,194.17,78.12,7.91,0.64,0.0,29,0.2417,0.1212,46.93,1,7,2024,0
2024-07-17,50,11,34503.1,158.85,79.98,6.5,0.92,0.0,39,0.325,0.22,51.63,2,7,2024,0
2024-07-18,33,10,23588.54,140.32,77.39,6.39,0.82,0.0,23,0.1917,0.303,26.9,3,7,2024,0
2024-07-19,40,11,27009.77,140.73,57.68,5.85,0.7,0.0,29,0.2417,0.275,34.01,4,7,2024,0
2024-07-20,35,8,29078.3,159.87,62.71,6.69,1.31,0.0,27,0.225,0.2286,35.97,5,7,2024,1
2024-07-21,36,7,25721.1,157.68,71.0,6.03,0.81,0.0,29,0.2417,0.1944,38.11,6,7,2024,1
2024-07-22,50,12,46149.13,159.32,78.44,7.3,0.64,0.0,38,0.3167,0.24,50.46,0,7,2024,0
2024-07-23,40,10,27402.46,155.06,81.08,6.25,0.62,0.0,30,0.25,0.25,38.76,1,7,2024,0
2024-07-24,37,12,25444.3,183.52,75.95,5.86,0.65,0.0,25,0.2083,0.3243,38.23,2,7,2024,0
2024-07-25,44,11,30170.1,152.31,75.77,5.91,0.73,0.0,33,0.275,0.25,41.89,3,7,2024,0
2024-07-26,43,9,36755.89,150.63,89.35,6.93,0.91,0.0,34,0.2833,0.2093,42.67,4,7,2024,0
2024-07-27,35,14,22489.99,148.69,69.83,6.97,0.29,0.0,21,0.175,0.4,26.02,5,7,2024,1
2024-07-28,49,16,33856.49,157.09,72.57,6.33,1.02,0.0,33,0.275,0.3265,43.2,6,7,2024,1
2024-07-29,40,7,46629.21,177.44,107.1,6.32,0.98,0.0,33,0.275,0.175,48.8,0,7,2024,0
2024-07-30,32,8,28174.26,165.86,55.31,6.94,0.84,0.0,24,0.2,0.25,33.17,1,7,2024,0
2024-07-31,33,3,35369.17,143.85,79.42,7.97,0.52,0.0,30,0.25,0.0909,35.96,2,7,2024,0
2024-08-01,51,13,44161.45,165.04,61.39,6.51,0.9,0.0,38,0.3167,0.2549,52.27,3,8,2024,0
2024-08-02,39,6,35203.64,168.41,122.59,6.79,0.87,0.0,33,0.275,0.1538,46.31,4,8,2024,0
2024-08-03,44,10,40577.77,181.68,92.68,6.77,1.09,0.0,34,0.2833,0.2273,51.47,5,8,2024,1
2024-08-04,45,9,36679.42,170.64,74.84,5.96,1.11,0.0,36,0.3,0.2,51.19,6,8,2024,1
2024-08-05,47,13,39750.4,147.81,73.62,7.23,1.0,0.0,34,0.2833,0.2766,41.87,0,8,2024,0
2024-08-06,44,11,34045.99,158.6,74.05,6.84,0.86,0.0,33,0.275,0.25,43.62,1,8,2024,0
2024-08-07,35,8,24319.8,161.53,83.49,5.91,0.97,0.0,27,0.225,0.2286,36.34,2,8,2024,0
2024-08-08,38,8,28374.44,166.43,69.34,5.61,0.89,0.0,30,0.25,0.2105,41.61,3,8,2024,0
2024-08-09,46,16,30428.19,164.62,105.63,6.63,0.91,0.0,30,0.25,0.3478,41.16,4,8,2024,0
2024-08-10,54,11,50310.31,174.92,79.96,7.11,1.06,0.0,43,0.3583,0.2037,62.67,5,8,2024,1
2024-08-11,54,10,100539.15,248.93,75.09,6.54,0.87,0.0,44,0.3667,0.1852,91.28,6,8,2024,1
2024-08-12,58,15,47529.23,167.7,76.19,6.67,0.93,0.0,43,0.3583,0.2586,60.09,0,8,2024,0
2024-08-13,37,8,26828.89,147.46,65.7,6.92,1.16,0.0,29,0.2417,0.2162,35.64,1,8,2024,0
2024-08-14,34,6,26526.37,161.96,77.94,6.24,0.59,0.0,28,0.2333,0.1765,37.79,2,8,2024,0
2024-08-15,40,13,26320.67,162.36,89.42,5.82,1.05,0.0,27,0.225,0.325,36.53,3,8,2024,0
2024-08-16,51,17,34036.17,155.67,121.16,6.24,0.96,0.0,34,0.2833,0.3333,44.1,4,8,2024,0
2024-08-17,51,14,44863.03,186.88,73.59,6.24,0.82,0.0,37,0.3083,0.2745,57.62,5,8,2024,1
2024-08-18,48,14,40940.65,176.61,80.04,6.02,0.79,0.0,34,0.2833,0.2917,50.03,6,8,2024,1
2024-08-19,48,14,31900.88,148.67,98.65,6.48,1.02,0.0,34,0.2833,0.2917,42.12,0,8,2024,0
2024-08-20,49,11,34122.47,143.06,111.04,6.65,1.31,0.0,38,0.3167,0.2245,45.31,1,8,2024,0
2024-08-21,45,13,33557.5,180.86,70.07,6.27,0.76,0.0,32,0.2667,0.2889,48.24,2,8,2024,0
2024-08-22,34,10,26301.489999999998,164.03,60.41,6.5,1.03,0.0,24,0.2,0.2941,32.81,3,8,2024,0
2024-08-23,49,13,33995.69,156.89,68.69,6.16,0.63,0.0,36,0.3,0.2653,47.07,4,8,2024,0
2024-08-24,44,6,42795.42,176.11,71.23,5.98,0.93,0.0,38,0.3167,0.1364,55.77,5,8,2024,1
2024-08-25,50,10,49758.04,202.19,93.4,6.1,0.74,0.0,40,0.3333,0.2,67.39,6,8,2024,1
2024-08-26,51,13,45851.5,157.67,98.75,7.1,0.69,0.0,38,0.3167,0.2549,49.93,0,8,2024,0
2024-08-27,35,8,29123.08,165.07,78.54,6.8,0.77,0.0,27,0.225,0.2286,37.14,1,8,2024,0
2024-08-28,43,6,29982.03,149.48,97.86,5.77,0.49,0.0,37,0.3083,0.1395,46.08,2,8,2024,0
2024-08-29,48,10,55006.24,198.55,83.79,5.81,0.73,0.0,38,0.3167,0.2083,62.88,3,8,2024,0
2024-08-30,51,10,34482.92,141.07,109.76,6.12,0.75,0.0,41,0.3417,0.1961,48.2,4,8,2024,0
2024-08-31,43,13,31471.07,166.72,70.12,6.63,0.58,0.0,30,0.25,0.3023,41.68,5,8,2024,1
2024-09-01,46,12,57648.07,217.69,58.09,6.85,1.02,0.0,34,0.2833,0.2609,61.67,6,9,2024,1
2024-09-02,60,13,50343.91,163.69,108.03,6.68,1.1,0.0,47,0.3917,0.2167,64.12,0,9,2024,0
2024-09-03,54,9,43505.65,166.23,78.31,6.26,1.11,0.0,45,0.375,0.1667,62.34,1,9,2024,0
2024-09-04,40,11,29469.03,167.29,91.88,6.32,0.75,0.0,29,0.2417,0.275,40.43,2,9,2024,0
2024-09-05,49,8,37174.29,158.67,68.33,5.98,0.9,0.0,41,0.3417,0.1633,54.22,3,9,2024,0
2024-09-06,46,10,32699.92,171.07,68.5,6.22,0.7,0.0,36,0.3,0.2174,51.32,4,9,2024,0
2024-09-07,32,10,30831.22,217.64,67.22,5.81,0.88,0.0,22,0.1833,0.3125,39.89,5,9,2024,1
2024-09-08,50,13,55355.47,200.19,90.62,7.42,1.04,0.0,37,0.3083,0.26,61.72,6,9,2024,1
2024-09-09,46,11,36257.52,180.56,109.85,6.48,0.54,0.0,35,0.2917,0.2391,52.67,0,9,2024,0
2024-09-10,37,12,26901.53,173.02,71.03,6.41,0.84,0.0,25,0.2083,0.3243,36.04,1,9,2024,0
2024-09-11,54,9,39444.06,148.79,110.19,6.41,0.74,0.0,45,0.375,0.1667,55.8,2,9,2024,0
2024-09-12,40,7,40623.28,163.13,70.72,7.58,0.72,0.0,33,0.275,0.175,44.86,3,9,2024,0
2024-09-13,63,14,53932.29,149.79,60.78,7.14,0.87,0.0,49,0.4083,0.2222,61.16,4,9,2024,0
2024-09-14,46,10,41513.09,177.54,89.15,6.87,1.02,0.0,36,0.3,0.2174,53.26,5,9,2024,1
2024-09-15,61,18,48762.27,164.72,79.08,6.18,1.02,0.0,43,0.3583,0.2951,59.02,6,9,2024,1
2024-09-16,54,10,50315.01,158.72,138.91,6.87,0.96,0.0,44,0.3667,0.1852,58.2,0,9,2024,0
2024-09-17,51,8,44968.74,194.38,59.37,6.27,0.88,0.0,43,0.3583,0.1569,69.65,1,9,2024,0
2024-09-18,44,6,45087.2,171.08,75.59,6.7,0.89,0.0,38,0.3167,0.1364,54.18,2,9,2024,0
2024-09-19,56,16,50286.85,178.74,75.52,6.98,0.82,0.0,40,0.3333,0.2857,59.57,3,9,2024,0
2024-09-20,54,16,34924.409999999996,159.76,71.85,6.85,0.56,0.0,38,0.3167,0.2963,50.6,4,9,2024,0
2024-09-21,57,15,58268.33,187.95,88.21,6.47,0.77,0.0,42,0.35,0.2632,65.78,5,9,2024,1
2024-09-22,37,12,23645.65,141.64,67.84,6.86,0.73,0.0,25,0.2083,0.3243,29.5,6,9,2024,1
2024-09-23,65,14,49501.53,160.65,96.26,6.0,0.78,0.0,51,0.425,0.2154,68.28,0,9,2024,0
2024-09-24,44,8,24598.68,132.63,98.11,5.66,1.05,0.0,36,0.3,0.1818,39.79,1,9,2024,0
2024-09-25,50,14,41956.45,183.25,69.54,6.06,0.96,0.0,36,0.3,0.28,54.98,2,9,2024,0
2024-09-26,50,11,48707.24,226.43,87.68,6.54,0.7,0.0,39,0.325,0.22,73.59,3,9,2024,0
2024-09-27,43,12,37904.3,164.85,85.58,6.84,0.88,0.0,31,0.2583,0.2791,42.58,4,9,2024,0
2024-09-28,49,10,39007.9,166.77,91.47,6.47,0.65,0.0,39,0.325,0.2041,54.2,5,9,2024,1
2024-09-29,50,10,66238.82,206.32,64.26,6.62,0.86,0.0,40,0.3333,0.2,68.77,6,9,2024,1
2024-09-30,67,22,39404.08,151.51,67.12,6.39,1.03,0.0,45,0.375,0.3284,56.82,0,9,2024,0
2024-10-01,52,11,38811.78,162.85,64.02,6.17,0.58,0.0,41,0.3417,0.2115,55.65,1,10,2024,0
2024-10-02,46,12,38447.35,168.9,74.7,6.91,0.85,0.0,34,0.2833,0.2609,47.85,2,10,2024,0
2024-10-03,42,10,31693.91,159.54,77.83,6.17,0.9,0.0,32,0.2667,0.2381,42.55,3,10,2024,0
2024-10-04,59,13,43726.75,149.75,71.78,6.56,0.97,0.0,46,0.3833,0.2203,57.4,4,10,2024,0
2024-10-05,48,11,45158.3,176.75,69.65,7.0,0.81,0.0,37,0.3083,0.2292,54.49,5,10,2024,1
2024-10-06,52,8,53986.93,194.12,72.29,6.65,0.62,0.0,44,0.3667,0.1538,71.18,6,10,2024,1
2024-10-07,50,9,40143.71,153.88,64.76,6.14,0.56,0.0,41,0.3417,0.18,52.58,0,10,2024,0
2024-10-08,37,12,27534.03,156.17,71.14,7.27,0.89,0.0,25,0.2083,0.3243,32.53,1,10,2024,0
2024-10-09,51,13,33276.87,151.1,96.33,6.22,0.8,0.0,38,0.3167,0.2549,47.85,2,10,2024,0
2024-10-10,46,6,42563.65,172.26,67.37,6.46,1.0,0.0,40,0.3333,0.1304,57.41,3,10,2024,0
2024-10-11,42,8,36857.16,231.74,79.98,6.21,1.17,0.0,34,0.2833,0.1905,65.65,4,10,2024,0
2024-10-12,63,18,44742.41,156.43,76.35,6.03,1.06,0.0,45,0.375,0.2857,58.66,5,10,2024,1
2024-10-13,55,11,45405.28,158.37,68.73,6.53,1.0,0.0,44,0.3667,0.2,58.07,6,10,2024,1
2024-10-14,51,13,59713.61,201.2,79.55,6.53,0.63,0.0,38,0.3167,0.2549,63.72,0,10,2024,0
2024-10-15,57,13,44875.14,158.69,75.75,6.51,0.95,0.0,44,0.3667,0.2281,58.19,1,10,2024,0
2024-10-16,58,14,45427.42,164.38,66.21,6.4,0.83,0.0,44,0.3667,0.2414,60.28,2,10,2024,0
2024-10-17,43,10,34608.03,166.18,64.16,6.4,0.72,0.0,33,0.275,0.2326,45.7,3,10,2024,0
2024-10-18,47,15,39505.46,171.64,66.94,7.13,0.94,0.0,32,0.2667,0.3191,45.78,4,10,2024,0
